barcode,name,price,cost_price,category,brand,specification,manufacturer,imageUrl,note
6925414070552,牛肉,15.8,6.0,QS,,,,,
6946719680260,牛肉,16.0,0.0,QS,,,,,
6925896501407,牛肉,20.0,9.0,QS,,,,,
6923365761550,牛肉,25.0,10.0,QS,,,,,
6942483600558,牛肉,58.0,0.0,QS,,,,,
6923365772297,牛肉干,15.8,0.0,QS,,,,,
6925896501421,牛肉干,20.0,9.0,QS,,,,,
6970211631956,牛肉干,21.8,10.0,QS,,,,,
6923165761567,牛肉干,25.0,9.5,QS,,,,,
6971392820580,牛肉条,6.8,0.0,QS,,,,,
6923365763523,牛肉粒,16.0,0.0,QS,,,,,
4895235508584,牛肉粒,25.0,8.0,QS,,,,,
6970497156891,牛蹄筋,2.0,0.0,QS,,,,,
6944041802640,牛轧糖,15.8,6.8,QS,,,,,
"6914782128224, 6914782128231",牛轧糖,28.0,15.0,QS,,,,,
6901028075862,牡丹,18.0,9.4,02,,,,,
6901028212243,牡丹,25.0,17.5,02,,,,,
6901028212731,牡丹,40.0,0.0,02,,,,,
6971110953385,牦牛发酵乳,6.0,0.0,04,,,,,
692023080810,牦牛奶制品,10.0,0.0,QS,,,,,
692023080820,牦牛奶制品,20.0,0.0,QS,,,,,
692023080830,牦牛奶制品,30.0,0.0,QS,,,,,
6958729602019,牦牛奶干,16.8,0.0,QS,,,,,
6925885600623,牦牛奶片,13.8,0.0,QS,,,,,
6958729603023,牦牛奶片,16.8,0.0,QS,,,,,
"6927673300364, 6927673300371",牦牛奶贝,18.0,0.0,QS,,,,,
0692767330179,牦牛老酸奶,28.0,10.0,QS,,,,,
6927673301798,牦牛老酸奶味奶糖,30.0,0.0,QS,,,,,
6972639571395,牦牛肉,5.0,0.0,QS,,,,,
6946719677833,牦牛肉,16.0,0.0,04,,,,,
6937481800154,牦牛肉,20.0,0.0,04,,,,,
6956367000099,牦牛肉,20.0,14.0,QS,,,,,
6971664680034,牦牛肉,20.0,15.0,QS,,,,,
"6971664680010, 6971664680027, 6971664680041",牦牛肉,30.0,25.0,QS,,,,,
6937481800796,牦牛肉,32.0,0.0,04,,,,,
6971914790186,牦牛肉,32.0,0.0,QS,,,,,
"6923150480307, 6937481800048",牦牛肉,35.0,0.0,04,,,,,
6937481800161,牦牛肉,40.0,0.0,04,,,,,
"6937481800017, 6937481800123",牦牛肉,50.0,0.0,04,,,,,
6971709750586,牦牛肉,95.0,60.0,QS,,,,,
6948762060662,牦牛肉,108.0,64.0,04,,,,,
6943408000972,牦牛肉,128.0,0.0,04,,,,,
6937481800277,牦牛肉干,40.0,0.0,04,,,,,
"6970644200705, 6971709750166",牦牛肉酱,25.0,0.0,QS,,,,,
6970644200682,牦牛肉酱,25.0,15.0,QS,,,,,
6971110954412,牦牛酸奶,10.0,0.0,QS,,,,,
6952396700078,牦牛酸奶,10.0,5.84,QS,,,,,
"6930982661507, 6930982668766, 6971110954443, 6972146640454",牦牛酸奶,12.0,0.0,QS,,,,,
6971110953699,牦牛酸奶,38.0,24.0,QS,,,,,
6952396701501,牦牛酸奶,48.0,0.0,QS,,,,,
6952396700320,牦牛酸奶大,68.0,0.0,QS,,,,,
6923644266066,特仑苏,6.0,0.0,QS,,,,,
6951825406031,特大伞,45.0,15.0,10,,,,,
6949352205845,特纯,45.0,39.0,QS,,,,,
6930610600946,特纯、可乐、雪碧,5.0,0.0,QS,,,,,
6957318830161,特美思杯,58.0,0.0,10,,,,,
6957318800430,特美斯高真杯,68.0,0.0,10,,,,,
6911045889984,特花茶,35.0,0.0,QS,,,,,
6901028035668,狮牌,6.0,0.0,02,,,,,
6901028042185,狮牌锦绣成都,115.0,97.0,02,,,,,
6901028035880,狮牌雪茄,10.0,8.8,QS,,,,,
m697238588109,猕倒一片猕猴桃汁,3.0,0.0,QS,,,,,
6943778701561,猪嘴,18.0,0.0,QS,,,,,
"6944978700859, 6950811820042",猪皮,4.8,0.0,QS,,,,,
6940157000017,猪蹄,7.8,0.0,QS,,,,,
6925901420297,猫哆哩,12.5,7.5,QS,,,,,
6925901420594,猫多哩,5.0,0.0,QS,,,,,
6933319064002,猫耳朵,6.0,0.0,QS,,,,,
6933319063036,猫耳朵,6.8,0.0,QS,,,,,
6953863200664,猴姑,4.8,0.0,QS,,,,,
6953863200657,猴菇,5.8,0.0,QS,,,,,
6925704321425,猴菇,8.8,0.0,QS,,,,,
6930799506855,猴饼,8.8,0.0,QS,,,,,
6903148111260,玉兰油,78.0,0.0,10,,,,,
6903148111048,玉兰油防晒,48.0,22.5,10,,,,,
6924406002267,玉带豆,6.8,0.0,QS,,,,,
6901028322850,玉溪中支,28.0,0.0,QS,,,,,
6901028054881,玉溪创客,20.0,17.5,02,,,,,
6901028054898,玉溪创客,195.0,175.0,02,,,,,
6901028053136,玉溪初心,20.0,17.5,02,,,,,
6901028053464,玉溪细,26.0,0.0,02,,,,,
6901028315180,玉溪软尚善,28.0,24.38,02,,,,,
6901028315197,玉溪软尚善,270.0,243.8,02,,,,,
6901028053976,玉溪阿诗玛,35.0,26.3,02,,,,,
6901028053983,玉溪阿诗玛,345.0,263.0,02,,,,,
6901028053433,玉溪高配版,23.0,20.14,02,,,,,
6941760909766,玉米肠,2.0,0.0,QS,,,,,
"6901424333948, 6956367338666, 6956367338680",王老吉,4.0,0.0,QS,,,,,
6956367338697,王老吉,13.0,0.0,QS,,,,,
6901424286213,王老吉糖,5.0,0.0,QS,,,,,
6921238500084,玛卡,278.0,165.0,QS,,,,,
6921238500039,玛卡酒,258.0,0.0,03,,,,,
6920576021152,玛咖酒,15.0,0.0,03,,,,,
6940896010216,玩具,10.0,0.0,QS,,,,,
6970211633325,玩趣棒糖,9.8,4.0,QS,,,,,
6901028107280,玫瑰,11.0,10.0,02,,,,,
6922468401523,玫瑰茶,18.0,0.0,QS,,,,,
6977359025074,玻璃保温杯,48.0,16.0,10,,,,,
6968181766020,玻璃杯,28.0,7.0,10,,,,,
6972028304955,玻璃杯,28.0,11.0,10,,,,,
6947534700515,玻璃杯,30.0,8.5,10,,,,,
6947534700218,玻璃杯,38.0,10.0,10,,,,,
6920556960235,玻璃杯,58.0,15.0,10,,,,,
6977359025081,玻璃杯,58.0,18.0,10,,,,,
6921667851658,珍果糖,7.5,0.0,QS,,,,,
6944154321199,珍笋,5.5,0.0,QS,,,,,
6959232801449,珍藏,38.0,0.0,10,,,,,
"6932632601147, 6932632601376",琥珀豆干,6.8,0.0,QS,,,,,
6956569801258,琪虎,98.0,49.0,10,,,,,
6956569801289,琪虎,128.0,56.0,10,,,,,
6956569801227,琪虎,128.0,60.0,10,,,,,
6956569801531,琪虎,198.0,0.0,10,,,,,
"6956569800268, 6956569801319",琪虎,198.0,55.0,10,,,,,
6956569800688,琪虎杯,98.0,0.0,10,,,,,
6911988013545,瑞士卷,6.0,0.0,QS,,,,,
6911988013576,瑞士卷,8.0,0.0,QS,,,,,
6911988013590,瑞士卷,8.5,0.0,QS,,,,,
"6911988013583, 6911988013606",瑞士卷,9.5,0.0,QS,,,,,
6911988015884,瑞士卷,15.0,0.0,QS,,,,,
6933676412836,瑞士糖,5.0,5.0,QS,,,,,
6927849433339,瓜子,5.5,0.0,QS,,,,,
6927849422227,瓜子,5.5,5.0,QS,,,,,
6924187851160,瓜子,10.0,0.0,QS,,,,,
6927849400065,瓜子,10.8,0.0,QS,,,,,
6923450605738,瓶口香糖,11.8,0.0,QS,,,,,
6917878027333,瓶咖啡,5.8,0.0,QS,,,,,
6917878056197,瓶咖啡,6.8,0.0,QS,,,,,
6923450603574,瓶彩虹堂,7.5,0.0,QS,,,,,
6923450614334,瓶绿箭,11.8,7.5,QS,,,,,
6971921982161,瓶装口香糖,10.0,0.0,QS,,,,,
6911988021724,甄好曲奇,13.8,0.0,QS,,,,,
"6924559800482, 6937283101053",甘油,8.0,0.0,10,,,,,
6927006133133,甘油,12.0,5.0,10,,,,,
6940188803595,甘源豌豆,6.8,3.2,QS,,,,,
6922359500649,甜甜圈,6.0,0.0,QS,,,,,
6927673390563,甜茶粉,30.0,0.0,QS,,,,,
6922766212586,生榨沙棘,15.0,7.5,QS,,,,,
6920934800856,生榨沙棘,60.0,0.0,QS,,,,,
6920934800948,生榨雪梨,5.0,3.34,QS,,,,,
6927849455553,生瓜子,5.5,0.0,QS,,,,,
6927849400089,生瓜子,10.8,0.0,QS,,,,,
6942483600602,甲居牦牛肉,88.0,68.0,QS,,,,,
6908833001482,电池,2.5,0.0,10,,,,,
6901826888138,电池,5.0,0.0,10,,,,,
6901826818838,电池,10.0,0.0,09,,,,,
6973043880462,电池,10.0,0.0,QS,,,,,
6941335403712,电筒、,28.0,0.0,05,,,,,
6937003706360,电解质,7.0,0.0,QS,,,,,
6927733586868,男九分裤,138.0,0.0,06,,,,,
6948444583021,男保暖内衣,78.0,0.0,06,,,,,
6943048403232,男保暖衣,68.0,0.0,10,,,,,
6923827819010,男保暖裤,98.0,0.0,10,,,,,
6949307022091,男内裤,30.0,10.0,10,,,,,
6941757780965,男内裤,35.8,0.0,10,,,,,
6949307009313,男内裤,49.8,12.0,06,,,,,
6933297920185,男内裤,88.0,38.0,10,,,,,
6915241688099,男士套装,58.0,0.0,09,,,,,
6974238796513,男士手套,28.0,0.0,QS,,,,,
6976983350002,男子汉,48.0,0.0,10,,,,,
"6933467561293, 6933467568810",男平脚裤,12.0,0.0,06,,,,,
1000000123708,男排水汗衣,358.0,0.0,05,,,,,
6928650399739,男杰刀架,15.8,0.0,10,,,,,
6974610286267,男生棉拖鞋,48.0,0.0,10,,,,,
6934059589213,男袜,18.0,0.0,10,,,,,
6907992513188,畅意,6.0,4.2,QS,,,,,
6907992513379,畅意,10.0,0.0,QS,,,,,
6923636300662,留意家,18.0,13.0,QS,,,,,
6971284201244,番茄牛肉粉,15.0,0.0,QS,,,,,
6901028202725,白天、红何,7.0,0.0,02,,,,,
6901028257916,白娇子,8.0,0.0,QS,,,,,
6923275687070,白寺博士,8.0,0.0,QS,,,,,
6901028191029,白沙,6.0,0.0,02,,,,,
6901028063364,白沙,13.0,0.0,02,,,,,
6901028192729,白沙,15.0,12.93,02,,,,,
"6901028064835, 6901028196406",白沙,18.0,0.0,02,,,,,
6901028196376,白沙,22.0,0.0,02,,,,,
6901028192736,白沙,145.0,129.3,02,,,,,
6928082090907,白玉情侣装,15.0,0.0,09,,,,,
6928082022861,白玉牙刷,8.0,0.0,10,,,,,
6934577900538,白糖,3.5,0.0,QS,,,,,
6925332988847,白糖,4.5,0.0,QS,,,,,
6925332988946,白糖,5.5,0.0,QS,,,,,
6956313600212,白糖,7.0,3.6,QS,,,,,
6925332988991,白糖,7.8,4.8,QS,,,,,
6952088700188,白胖子花生,3.8,0.0,QS,,,,,
6935270646778,白象,6.0,4.0,QS,,,,,
6935270642091,白象面,6.0,0.0,QS,,,,,
6925736000510,白醋,5.0,2.4,QS,,,,,
6925736001203,白醋,5.0,2.5,QS,,,,,
6940553300018,百事可乐,3.0,0.0,QS,,,,,
"6908946288992, 6908946289005",百事可乐,5.0,0.0,QS,,,,,
6954767413877,百事可乐,12.0,0.0,QS,,,,,
6943889510427,百信鸡精,8.8,0.0,QS,,,,,
6940898800037,百合碗,8.0,0.0,10,,,,,
6901845010183,百奇,7.8,0.0,QS,,,,,
"6901845010176, 6901845041248, 6901845041491, 6901845041804, 6901845045079",百奇,8.8,0.0,QS,,,,,
6901845040692,百奇,8.8,5.0,QS,,,,,
6901845010169,百奇,9.8,5.0,QS,,,,,
6901845041606,百奇饼,8.8,0.0,QS,,,,,
6948960100108,百威,8.0,0.0,QS,,,,,
6948960100078,百威,10.0,6.2,03,,,,,
6937368200183,百威啤酒,8.0,4.6,03,,,,,
6922255447833,百岁山矿泉水,3.0,0.0,QS,,,,,
6922255451427,百岁是,4.0,0.0,QS,,,,,
6927006113227,百雀羚,15.0,6.0,10,,,,,
6927006113395,百雀羚,38.0,0.0,QS,,,,,
6927006113791,百雀羚,38.0,17.5,10,,,,,
6927006114309,百雀羚,68.0,26.0,10,,,,,
6927006112541,百雀羚,198.0,90.0,10,,,,,
6927006138039,百雀羚,358.0,162.0,10,,,,,
6927006113463,百雀羚SOD,28.0,10.0,10,,,,,
6927006113760,百雀羚保湿霜,68.0,29.0,10,,,,,
6927006113388,百雀羚凡士林,28.0,8.0,10,,,,,
6927006113951,百雀羚水,68.0,29.0,10,,,,,
6927006145198,百雀羚洗面奶,28.0,0.0,10,,,,,
6927006113784,百雀羚洗面奶,38.0,17.0,10,,,,,
6927006114569,百雀羚防晒,98.0,0.0,10,,,,,
6927006112589,百雀羚防晒,128.0,58.0,10,,,,,
6927006113876,百雀羚面膜,48.0,15.95,10,,,,,
8996001303733,皇冠,12.8,0.0,QS,,,,,
8996001303702,皇冠,13.8,0.0,QS,,,,,
8996001303894,皇冠曲奇,9.8,0.0,QS,,,,,
10550408,皮带,24.0,9.0,10,,,,,
6953078300739,皮带,35.0,4.5,10,,,,,
6920139600015,皮带,35.0,5.0,10,,,,,
6949481200063,皮带,68.0,15.0,10,,,,,
6970873920504,皮筋,3.0,0.0,QS,,,,,
6976125368131,皮筋,3.0,0.6,10,,,,,
6932585486143,盆,8.0,0.0,10,,,,,
6942618001212,盆,10.0,0.0,10,,,,,
6971521235384,盆子,10.0,0.0,10,,,,,
6923450611685,益达,3.0,0.0,QS,,,,,
69029097,益达,6.5,4.2,QS,,,,,
6923450656181,益达,11.0,0.0,QS,,,,,
"69025143, 6923450630075, 6923450656150, 6923450657638, 6923450657829, 6923450657935, 6923450659977, c692345065997",益达,12.0,0.0,QS,,,,,
"6923450657713, 6923450658598",益达,12.0,9.0,QS,,,,,
6923450610817,益达,12.8,7.0,QS,,,,,
6923450614846,益达口香糖,3.0,0.0,QS,,,,,
6939978706116,盐鸡爪,5.8,0.0,QS,,,,,
6917878002446,盒咖啡,48.0,0.0,QS,,,,,
6906839203411,盒旺旺,5.8,0.0,QS,,,,,
6940700324928,盒沙琪玛,35.0,18.0,QS,,,,,
6923450610824,盒益达,12.8,0.0,QS,,,,,
6901028075763,盖中,50.0,38.16,02,,,,,
6901028025102,盖天,315.0,275.6,02,,,,,
6901028316866,盖玉,225.0,199.28,02,,,,,
6943842500380,盛世酒,58.0,0.0,03,,,,,
6925372201890,直充,28.0,0.0,10,,,,,
6920912342002,盼盼,8.0,0.0,QS,,,,,
6920912349025,盼盼,8.8,0.0,QS,,,,,
6920912341999,盼盼,8.8,4.0,QS,,,,,
6970042900139,盼盼手撕面包,38.0,0.0,QS,,,,,
6920912357013,盼盼软华夫,12.8,0.0,QS,,,,,
6970042902713,盼盼面包,9.8,0.0,QS,,,,,
6938497700094,盼盼香蕉味酥,7.8,4.0,QS,,,,,
6920912349032,盼盼鸡味快,8.0,4.0,QS,,,,,
6922824588028,真巧,7.8,0.0,QS,,,,,
6952389211314,真巧巧克力,2.5,0.0,QS,,,,,
6922824588967,真巧曲奇,6.8,3.0,QS,,,,,
6952389214063,真巧曲奇,8.8,4.1,QS,,,,,
6952389210485,真巧杯,1.0,0.0,QS,,,,,
6952389210355,真巧杯,1.5,0.0,QS,,,,,
"6923644268480, 6923644268497, 6923644268503, 6923644268510",真果粒,4.5,0.0,QS,,,,,
"6923644268909, 6923644268916",真果粒,48.0,0.0,QS,,,,,
6923644268923,真果粒,48.0,31.0,QS,,,,,
6951074369194,真汉子电推剪,88.0,0.0,10,,,,,
6951074369033,真汉子电推剪,98.0,0.0,10,,,,,
6927193398933,真空太空杯,78.0,0.0,10,,,,,
6945702064209,真空杯,45.0,0.0,10,,,,,
6935819012484,真空杯,48.0,0.0,08,,,,,
6974376830032,真空杯,48.0,13.0,10,,,,,
"6920556902143, 6955419600027",真空杯,58.0,0.0,10,,,,,
8971870207030,真空杯,58.0,13.0,10,,,,,
6920556902198,真空杯,58.0,21.0,10,,,,,
6920556902518,真空杯,58.0,23.0,10,,,,,
6942375381145,真空杯,68.0,23.0,QS,,,,,
6971870207056,真空杯,78.0,0.0,10,,,,,
6927193398117,真空杯,88.0,0.0,10,,,,,
6955419600140,真空杯,98.0,0.0,10,,,,,
6927193398186,真空杯,168.0,0.0,10,,,,,
6901028015417,真龙,8.0,0.0,02,,,,,
6901028016469,真龙,12.0,9.7,02,,,,,
6901028011990,真龙,16.0,12.19,02,,,,,
6901028015622,真龙,16.0,14.3,02,,,,,
6901028011778,真龙,25.0,0.0,02,,,,,
6901028016551,真龙,28.0,22.5,02,,,,,
6901028011716,真龙,35.0,0.0,02,,,,,
6901028015424,真龙,55.0,47.7,02,,,,,
6901028016476,真龙,115.0,97.0,02,,,,,
6901028012003,真龙,145.0,121.9,02,,,,,
6901028016568,真龙,270.0,225.0,02,,,,,
6901028013697,真龙天翔,8.0,7.2,02,,,,,
6901028013604,真龙海韵,55.0,44.52,02,,,,,
6901028013765,真龙美人香草02,22.0,16.75,02,,,,,
6901028015837,真龙锦绣,10.0,8.8,02,,,,,
6936982901599,短袜,60.0,0.0,10,,,,,
6922456805036,矿泉水,2.0,0.0,QS,,,,,
6970140450284,砂锅豆干,6.8,3.6,QS,,,,,
6975175770215,砂锅饭,29.8,0.0,QS,,,,,
6975175770161,砂锅饭,29.8,14.5,QS,,,,,
6958116567464,硕果,6.0,0.0,QS,,,,,
6901028025096,硬天,32.0,27.56,02,,,,,
6901028316989,硬玉,24.0,20.0,02,,,,,
6938660700371,碗,6.0,0.0,10,,,,,
6940975400037,碗,8.0,3.2,10,,,,,
6928339025614,碗,10.0,4.2,10,,,,,
6914973206106,碗士力架,58.0,30.0,QS,,,,,
6914973604261,碗德芙,45.0,27.0,QS,,,,,
6914973600263,碗德芙,48.8,0.0,QS,,,,,
6914973600225,碗德芙,65.0,0.0,QS,,,,,
6925303714840,碗汤达人,11.8,6.3,QS,,,,,
6927688971115,碧螺春,28.0,0.0,QS,,,,,
6920907808292,磨古力,7.8,4.0,QS,,,,,
6914782204379,磨堡,7.0,0.0,QS,,,,,
6914782203280,磨堡,9.8,0.0,QS,,,,,
6914782203075,磨堡,11.8,0.0,QS,,,,,
6914782204034,磨堡,17.8,0.0,QS,,,,,
6956719880126,神奇抹布,6.0,3.0,10,,,,,
6928313200198,神沟九寨红,88.0,33.0,03,,,,,
6928313200037,神沟九寨红,168.0,86.0,03,,,,,
6928313209696,神沟云庄,188.0,0.0,QS,,,,,
6922258108830,福娃,32.0,0.0,QS,,,,,
6940025205162,福娃米棒,6.8,0.0,QS,,,,,
6936489400021,福运来,25.0,10.0,QS,,,,,
6922359500779,秀峰香,5.0,0.0,QS,,,,,
6921931060885,秋火锅料,11.8,0.0,QS,,,,,
6923968381360,秋裤,38.0,12.5,10,,,,,
6937449377865,秋裤,48.0,0.0,06,,,,,
6942851881237,秋裤,48.0,0.0,10,,,,,
6972581650063,秋裤,48.0,16.0,10,,,,,
6972750777232,秋裤,58.0,22.0,10,,,,,
6945806880026,秋裤,95.0,0.0,06,,,,,
6945806880156,秋裤,95.0,32.0,06,,,,,
6917694322223,空气清剂,9.8,0.0,10,,,,,
6925566688919,空气清新剂,12.0,0.0,05,,,,,
6970440826666,站马,6.0,0.0,QS,,,,,
6941472302022,童袜,4.0,0.0,06,,,,,
6941472308130,童袜,5.0,0.0,06,,,,,
"6941472308154, 6941472308161",童袜,6.0,0.0,06,,,,,
6971508700720,竹笋拌饭,10.0,0.0,QS,,,,,
6930812432024,笋、蕨菜,1.5,0.0,QS,,,,,
6956721400046,笋尖,4.8,2.3,QS,,,,,
6936799392986,笋尖,5.8,0.0,QS,,,,,
6944978701245,笋尖,6.8,0.0,QS,,,,,
6938335937125,笑菇菇自然锅,18.8,0.0,QS,,,,,
6973726149619,笔,2.0,0.0,10,,,,,
6973726149664,笔,4.0,0.0,10,,,,,
6956903222756,笔,22.0,0.0,10,,,,,
6931652604862,笔记本,3.0,0.8,10,,,,,
6930663300732,笔记本,5.0,0.0,10,,,,,
6947180719015,笔记本,6.0,2.5,10,,,,,
6930663300749,笔记本,6.5,0.0,10,,,,,
6947180719022,笔记本,7.0,3.0,10,,,,,
6930663300756,笔记本,8.5,0.0,10,,,,,
6956834525629,筷子,5.0,1.5,10,,,,,
6975037675528,筷子,6.0,1.1,10,,,,,
"6925846000769, 6955485546151",筷子,15.0,0.0,10,,,,,
6923808700382,筷子,18.0,7.0,10,,,,,
6932087311196,篮球12,48.0,0.0,05,,,,,
6939367911947,篮球19,158.0,0.0,05,,,,,
6914782202504,米格玛,9.8,0.0,QS,,,,,
6934364800737,米老头,7.8,4.1,QS,,,,,
6925332600053,米老头,8.0,3.8,QS,,,,,
"6934364800713, 6934364807729",米老头,9.8,0.0,QS,,,,,
6924808201800,米老头,11.8,6.0,QS,,,,,
6925332604310,米老头,18.8,8.0,QS,,,,,
6925332604327,米老头农夫小舍麦通,18.8,0.0,QS,,,,,
6934364807712,米老头多谷公子,9.8,5.0,QS,,,,,
6934364807248,米老头多谷果子,9.8,0.0,QS,,,,,
6925332604303,米老头满嘴香米通,17.8,0.0,QS,,,,,
6934364800744,米老头青稞饼,9.8,0.0,QS,,,,,
6943591300231,米花糖,7.8,0.0,QS,,,,,
6928342600105,米花糖,8.8,4.5,QS,,,,,
"6939621401252, 6939621401276",米花糖,9.0,0.0,QS,,,,,
6941486600015,米酥,5.5,0.0,QS,,,,,
"6931735900522, 6931735900874",米饭,6.8,0.0,QS,,,,,
6942329258677,粉丝,3.5,0.0,QS,,,,,
6959693813005,粉丝,10.0,0.0,QS,,,,,
6931075100705,粗粮全面面包,12.8,6.0,QS,,,,,
6931075100736,粗粮面包,12.8,6.0,QS,,,,,
6956217082725,粘钩,4.0,0.0,10,,,,,
6923074067370,粘钩,12.0,0.0,10,,,,,
6901028024624,精品骄子,55.0,42.4,02,,,,,
6959665601104,精运1900,138.0,0.0,10,,,,,
6959665606673,精运高真空广口瓶1500,115.0,0.0,10,,,,,
6959665606680,精运高真空广口瓶1800,118.0,0.0,10,,,,,
6923575800018,糌粑,35.0,0.0,QS,,,,,
6938888870344,糌粑奶茶,6.5,0.0,QS,,,,,
6907992631257,糖,2.0,0.0,QS,,,,,
6933676412829,糖,6.0,6.0,QS,,,,,
6971937305299,糖葫芦,10.0,0.0,QS,,,,,
"6972514690524, 6972514690531",素时代,6.8,0.0,QS,,,,,
6951957208428,素牛排,2.0,0.0,QS,,,,,
6950178400024,素牛筋,6.8,2.3,QS,,,,,
4607109844366,紫皮糖,9.8,4.2,QS,,,,,
6950503162078,紫砂杯,28.0,0.0,10,,,,,
6926213557954,紫菜汤,3.5,0.0,QS,,,,,
6970211633929,紫薯,8.8,3.5,QS,,,,,
6931652600888,红包,10.0,3.6,10,,,,,
6906026288108,红原奶粉罐装,298.0,165.0,QS,,,,,
6906026299166,红原牦牛奶粉,118.0,88.0,QS,,,,,
6901028000826,红双喜,11.0,0.0,02,,,,,
6901028000833,红双喜,95.0,85.86,02,,,,,
6901028047777,红塔山,11.0,8.8,02,,,,,
6901028315425,红塔山,13.0,9.8,02,,,,,
6901028315432,红塔山,120.0,88.0,02,,,,,
6901028314978,红塔山1956,10.0,0.0,02,,,,,
6901028024297,红娇,155.0,143.1,02,,,,,
6901028208932,红方印,22.0,0.0,02,,,,,
6972034360044,红旗,20.0,0.0,10,,,,,
"6906785005015, 6906785022135",红星二锅头,17.0,0.0,03,,,,,
6930671669180,红景天,35.0,0.0,QS,,,,,
"6930468034566, 6936062800316",红景天,38.0,0.0,QS,,,,,
6935519866691,红景天,55.0,0.0,QS,,,,,
6936653705839,红景天,68.0,30.0,QS,,,,,
6947943099859,红景天口服液,48.0,14.5,QS,,,,,
6970209020731,红景天口服液,68.0,26.5,QS,,,,,
6936123700456,红景天口服液,68.0,28.0,QS,,,,,
6941787920041,红景天口液,40.0,0.0,QS,,,,,
6930468000134,红景天胶囊,48.0,14.5,QS,,,,,
6901028313933,红河,15.0,12.93,02,,,,,
6901028313940,红河A7,145.0,129.3,02,,,,,
6901028055079,红河v8,55.0,47.7,02,,,,,
6973974570227,红油膜片,6.0,0.0,QS,,,,,
6975064712203,红油萝卜干,4.0,0.0,QS,,,,,
6975064712180,红油豇豆,4.0,0.0,QS,,,,,
6924406001147,红泥花生,7.0,3.6,QS,,,,,
6920208984015,红烧牛肉拌面,7.8,0.0,QS,,,,,
6937962102111,红烧牛肉面,4.0,0.0,QS,,,,,
6922254600369,红烧猪肉,11.8,0.0,QS,,,,,
6942451189139,红烧罐头,11.8,0.0,QS,,,,,
"6920202888883, 6922441400031",红牛,6.0,0.0,QS,,,,,
6920404343814,红糖,7.8,4.2,QS,,,,,
6925332989240,红糖,9.8,4.7,QS,,,,,
"6925332989257, 6956313600229",红糖,13.8,0.0,QS,,,,,
6925332988588,红糖,13.8,5.0,QS,,,,,
6901683800045,红花郎10,498.0,0.0,03,,,,,
6922456805012,红茶,3.0,0.0,QS,,,,,
6950633803964,红薯条,8.8,3.5,QS,,,,,
6937882735345,红薯片,5.0,0.0,QS,,,,,
6976583621281,红薯饼干,15.8,0.0,QS,,,,,
6975255750182,红酒,180.0,0.0,03,,,,,
6957087904056,纤之秀踩脚裤,68.0,17.0,10,,,,,
6923250610314,纤夫,18.8,0.0,QS,,,,,
6923250610673,纤夫饼,18.8,9.5,QS,,,,,
6930272500110,纤层堡,4.8,2.2,QS,,,,,
6923250611229,纤麸饼,18.8,0.0,QS,,,,,
6930799501478,约定早茶,4.5,0.0,QS,,,,,
6907992100272,纯奶,4.0,0.0,QS,,,,,
6926865217329,纯氧,25.0,0.0,05,,,,,
6923644223458,纯牛奶,4.0,0.0,QS,,,,,
6949352200147,纯生,5.0,0.0,QS,,,,,
6901028211345,纯镜,22.0,15.0,02,,,,,
6914068028705,纸,2.0,0.0,10,,,,,
6943025489488,纸,2.5,0.0,03,,,,,
6946453505676,纸,3.5,0.0,10,,,,,
6922266458934,纸,5.8,0.0,QS,,,,,
6934272994764,纸,6.0,0.0,10,,,,,
6934272992289,纸,6.5,0.0,10,,,,,
6934272993736,纸,6.5,6.5,10,,,,,
"6922868285457, 6934272990995",纸,8.5,0.0,10,,,,,
6934272992296,纸,35.0,0.0,10,,,,,
"6944125680034, 6970716710279",纸尿裤,48.0,0.0,10,,,,,
6930483200151,纸杯,6.8,0.0,10,,,,,
6930483200052,纸杯,9.8,0.0,QS,,,,,
6975037675405,纸碗,10.0,4.7,10,,,,,
6938181025014,纽扣电池,5.0,0.0,10,,,,,
6973043880516,纽扣电池,10.0,0.0,10,,,,,
6976921000006,线帽,48.0,0.0,02,,,,,
6901028339520,细云烟,28.0,22.5,02,,,,,
6901028339537,细云烟,270.0,225.0,02,,,,,
6901028201711,细芙蓉王,26.0,22.5,02,,,,,
6901028201728,细芙蓉王,252.0,225.0,02,,,,,
6907992508191,经典,68.0,0.0,QS,,,,,
6974454013326,绒背心,58.0,0.0,10,,,,,
6933063027667,络华,38.8,14.0,10,,,,,
6925303721404,统一,4.0,0.0,QS,,,,,
6925303758783,统一,6.0,0.0,QS,,,,,
6925303773076,统一桶面,5.0,0.0,QS,,,,,
6925303711368,统一桶面,6.0,0.0,QS,,,,,
6925303788209,统一茶,4.0,0.0,QS,,,,,
6925303759254,统一青柠,6.0,0.0,QS,,,,,
"6921168550128, 6921168550142",维C,5.0,0.0,QS,,,,,
6934272994757,维帮,32.0,0.0,10,,,,,
6901818511976,维怡,5.0,0.0,QS,,,,,
6934272992241,维邦,3.0,0.0,10,,,,,
6934272991572,维邦,3.5,1.125,10,,,,,
6934272990049,维邦,4.5,0.0,08,,,,,
6934272990889,维邦,5.5,0.0,10,,,,,
6934272990087,维邦,5.5,2.25,10,,,,,
6934272994894,维邦,5.8,2.0,10,,,,,
6934272991251,维邦,6.5,0.0,10,,,,,
6934272990384,维邦,6.8,0.0,10,,,,,
